ed,ct_adams,ct_cuomo,ct_lander,ct_ramos,ct_blake,ct_prince,ct_stringer,ct_bartholomew,ct_writein,ct_tilson,ct_myrie,ct_mamdani,ct_total_votes,pct_mamdani,pct_cuomo,pct_lander,pct_adams,pct_stringer,pct_myrie,pct_ramos,pct_blake,pct_prince,pct_tilson,pct_bartholomew,pct_writein,tied,num_top_candidates,winner,winner_name_full,NTAName
46035,1,43,3,1,1,0,0,0,0,0,1,13,63,0.20634920634920634,0.6825396825396826,0.047619047619047616,0.015873015873015872,0,0.015873015873015872,0.015873015873015872,0.015873015873015872,0,0,0,0,no,1,cuomo,Andrew Cuomo,Gravesend (South)
46036,4,70,11,0,0,0,5,1,0,0,2,21,114,0.18421052631578946,0.6140350877192983,0.096491228,0.035087719,0.043859649122807015,0.017543859649122806,0,0,0,0,0.00877193,0,no,1,cuomo,Andrew Cuomo,Gravesend (South)
46038,4,48,9,1,1,0,4,0,0,0,0,43,110,0.39090909090909093,0.43636363636363634,0.081818182,0.036363636,0.036363636,0,0.009090909,0.009090909,0,0,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46039,6,63,2,0,2,0,2,0,1,1,2,37,116,0.31896551724137934,0.5431034482758621,0.017241379310344827,0.051724138,0.017241379310344827,0.017241379310344827,0,0.017241379310344827,0,0.00862069,0,0.00862069,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46040,7,111,6,0,0,0,6,0,0,1,0,34,165,0.20606060606060606,0.6727272727272727,0.036363636,0.042424242,0.036363636,0,0,0,0,0.006060606,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46041,11,97,3,1,0,0,5,0,0,0,2,40,159,0.25157232704402516,0.610062893,0.018867924528301886,0.06918239,0.031446540880503145,0.012578616352201259,0.006289308,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46042,16,56,2,0,0,2,1,0,0,0,0,33,110,0.3,0.509090909,0.018181818,0.14545454545454545,0.009090909,0,0,0,0.018181818,0,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46043,11,54,3,1,3,0,2,0,0,0,0,23,97,0.23711340206185566,0.5567010309278351,0.030927835051546393,0.1134020618556701,0.020618556701030927,0,0.010309278350515464,0.030927835051546393,0,0,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46044,7,39,2,0,0,0,1,0,0,2,0,23,74,0.3108108108108108,0.527027027,0.027027027,0.094594595,0.013513513513513514,0,0,0,0,0.027027027,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46045,7,28,2,0,0,0,1,0,0,0,1,14,53,0.2641509433962264,0.5283018867924528,0.037735849,0.1320754716981132,0.018867924528301886,0.018867924528301886,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46046,18,61,5,0,1,0,1,0,2,0,1,24,113,0.21238938053097345,0.5398230088495575,0.044247788,0.1592920353982301,0.008849558,0.008849558,0,0.008849558,0,0,0,0.017699115044247787,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46047,17,73,2,2,1,0,1,0,2,0,3,44,145,0.30344827586206896,0.503448276,0.013793103448275862,0.11724137931034483,0.006896552,0.020689655172413793,0.013793103448275862,0.006896552,0,0,0,0.013793103448275862,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46048,9,53,4,2,2,1,2,0,0,0,6,41,120,0.3416666666666667,0.44166666666666665,0.033333333,0.075,0.016666666666666666,0.05,0.016666666666666666,0.016666666666666666,0.008333333,0,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46049,2,28,1,2,1,0,4,1,0,1,1,11,52,0.21153846153846154,0.5384615384615384,0.019230769230769232,0.038461538461538464,0.076923077,0.019230769230769232,0.038461538461538464,0.019230769230769232,0,0.019230769230769232,0.019230769230769232,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46050,14,84,5,1,1,1,2,0,0,1,1,41,151,0.271523179,0.5562913907284768,0.033112582781456956,0.092715232,0.013245033112582781,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46051,8,55,2,2,1,0,2,2,0,0,0,34,106,0.32075471698113206,0.5188679245283019,0.018867924528301886,0.075471698,0.018867924528301886,0,0.018867924528301886,0.009433962,0,0,0.018867924528301886,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46052,9,50,2,0,0,0,1,0,1,0,1,27,91,0.2967032967032967,0.5494505494505495,0.021978022,0.098901099,0.010989011,0.010989011,0,0,0,0,0,0.010989011,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46053,7,30,5,0,1,2,1,1,0,0,0,70,117,0.5982905982905983,0.2564102564102564,0.042735042735042736,0.05982906,0.008547009,0,0,0.008547009,0.017094017094017096,0,0.008547009,0,no,1,mamdani,Zohran Mamdani,Coney Island-Sea Gate
46054,0,19,1,1,1,1,1,1,0,1,1,9,36,0.25,0.5277777777777778,0.027777777777777776,0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46055,0,23,1,0,0,0,1,0,0,1,1,18,45,0.4,0.5111111111111111,0.022222222222222223,0,0.022222222222222223,0.022222222222222223,0,0,0,0.022222222222222223,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46056,4,75,9,1,1,0,5,0,0,4,0,33,132,0.25,0.5681818181818182,0.068181818,0.030303030303030304,0.037878788,0,0.007575758,0.007575758,0,0.030303030303030304,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46057,0,53,7,1,0,0,6,0,0,1,0,17,85,0.2,0.6235294117647059,0.082352941,0,0.070588235,0,0.011764705882352941,0,0,0.011764705882352941,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46058,1,52,5,0,1,0,1,1,0,0,2,18,81,0.2222222222222222,0.6419753086419753,0.061728395,0.012345679012345678,0.012345679012345678,0.024691358024691357,0,0.012345679012345678,0,0,0.012345679012345678,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46059,0,67,3,0,0,0,1,0,0,0,0,5,76,0.065789474,0.881578947,0.039473684210526314,0,0.013157894736842105,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46060,0,43,8,0,0,0,6,0,0,0,0,10,67,0.14925373134328357,0.6417910447761194,0.11940298507462686,0,0.089552239,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46061,8,111,21,2,1,1,6,1,0,2,1,46,200,0.23,0.555,0.105,0.04,0.03,0.005,0.01,0.005,0.005,0.01,0.005,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46062,6,45,6,0,0,0,7,1,0,1,0,13,79,0.16455696202531644,0.569620253,0.075949367,0.075949367,0.088607595,0,0,0,0,0.012658227848101266,0.012658227848101266,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46063,3,69,5,0,0,1,2,0,0,1,0,12,93,0.12903225806451613,0.7419354838709677,0.053763440860215055,0.032258065,0.021505376344086023,0,0,0,0.010752688172043012,0.010752688172043012,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46064,0,5,0,0,0,0,0,0,0,0,0,1,6,0.16666666666666666,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46065,2,38,1,0,0,0,6,0,0,0,1,13,61,0.21311475409836064,0.6229508196721312,0.016393443,0.032786885,0.098360656,0.016393443,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
46066,1,15,11,1,0,0,3,0,0,0,1,31,63,0.49206349206349204,0.23809523809523808,0.1746031746031746,0.015873015873015872,0.047619047619047616,0.015873015873015872,0.015873015873015872,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Brighton Beach
46067,2,22,5,1,2,1,2,0,0,0,0,16,51,0.3137254901960784,0.43137254901960786,0.098039216,0.039215686,0.039215686,0,0.019607843,0.039215686,0.019607843,0,0,0,no,1,cuomo,Andrew Cuomo,Brighton Beach
46068,3,33,7,0,0,0,1,0,0,2,1,86,133,0.6466165413533834,0.24812030075187969,0.052631579,0.022556390977443608,0.007518797,0.007518797,0,0,0,0.015037593984962405,0,0,no,1,mamdani,Zohran Mamdani,Brighton Beach
46069,2,20,5,0,0,1,1,0,2,0,0,69,100,0.69,0.2,0.05,0.02,0.01,0,0,0,0.01,0,0,0.02,no,1,mamdani,Zohran Mamdani,Brighton Beach
46070,3,33,0,0,1,0,0,0,0,0,0,76,113,0.672566372,0.2920353982300885,0,0.026548673,0,0,0,0.008849558,0,0,0,0,no,1,mamdani,Zohran Mamdani,Brighton Beach
46071,2,30,5,1,1,0,2,0,1,1,1,112,156,0.717948718,0.19230769230769232,0.032051282,0.012820513,0.012820513,0.006410256,0.006410256,0.006410256,0,0.006410256,0,0.006410256,no,1,mamdani,Zohran Mamdani,Brighton Beach
46073,2,57,10,0,0,2,3,0,0,0,0,16,90,0.17777777777777778,0.6333333333333333,0.1111111111111111,0.022222222222222223,0.033333333,0,0,0,0.022222222222222223,0,0,0,no,1,cuomo,Andrew Cuomo,Coney Island-Sea Gate
47001,0,31,3,0,0,0,0,0,0,0,0,29,63,0.4603174603174603,0.49206349206349204,0.047619047619047616,0,0,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Bath Beach
47002,4,33,11,2,1,0,2,0,0,4,0,71,128,0.5546875,0.2578125,0.0859375,0.03125,0.015625,0,0.015625,0.0078125,0,0.03125,0,0,no,1,mamdani,Zohran Mamdani,Bath Beach
47003,1,24,4,0,0,0,0,0,0,0,4,18,51,0.35294117647058826,0.47058823529411764,0.078431373,0.019607843,0,0.078431373,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Bath Beach
47004,2,58,6,0,0,1,3,0,0,1,2,53,126,0.42063492063492064,0.4603174603174603,0.047619047619047616,0.015873015873015872,0.023809523809523808,0.015873015873015872,0,0,0.007936508,0.007936508,0,0,no,1,cuomo,Andrew Cuomo,Bensonhurst
47005,4,58,10,0,0,0,2,1,1,2,1,79,158,0.5,0.3670886075949367,0.063291139,0.025316456,0.012658227848101266,0.006329114,0,0,0,0.012658227848101266,0.006329114,0.006329114,no,1,mamdani,Zohran Mamdani,Bath Beach
47006,1,30,2,0,0,0,4,0,0,0,0,43,80,0.5375,0.375,0.025,0.0125,0.05,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Bath Beach
47007,0,39,12,0,0,0,3,0,0,1,0,61,116,0.5258620689655172,0.33620689655172414,0.10344827586206896,0,0.025862069,0,0,0,0,0.00862069,0,0,no,1,mamdani,Zohran Mamdani,Bath Beach
47008,3,21,1,0,2,0,2,0,0,0,0,33,62,0.532258065,0.3387096774193548,0.016129032258064516,0.048387097,0.032258065,0,0,0.032258065,0,0,0,0,no,1,mamdani,Zohran Mamdani,Bath Beach
47009,0,57,8,1,0,0,1,0,0,0,1,79,147,0.5374149659863946,0.3877551020408163,0.054421769,0,0.006802721,0.006802721,0.006802721,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Bath Beach
47010,5,22,2,0,1,0,4,0,1,0,0,93,128,0.7265625,0.171875,0.015625,0.0390625,0.03125,0,0,0.0078125,0,0,0,0.0078125,no,1,mamdani,Zohran Mamdani,Bath Beach
47011,1,46,3,0,0,0,1,0,0,0,0,63,114,0.5526315789473685,0.40350877192982454,0.026315789,0.00877193,0.00877193,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Bath Beach
47012,2,53,5,0,1,0,3,0,0,1,5,98,168,0.5833333333333334,0.31547619047619047,0.029761905,0.011904761904761904,0.017857142857142856,0.029761905,0,0.005952381,0,0.005952381,0,0,no,1,mamdani,Zohran Mamdani,Bensonhurst
47013,2,39,6,0,1,0,7,0,0,2,0,49,106,0.46226415094339623,0.36792452830188677,0.056603774,0.018867924528301886,0.066037736,0,0,0.009433962,0,0.018867924528301886,0,0,no,1,mamdani,Zohran Mamdani,Bensonhurst
47014,6,86,12,0,0,1,7,0,0,2,3,74,191,0.387434555,0.45026178,0.062827225,0.031413612565445025,0.036649215,0.015706806282722512,0,0,0.005235602,0.010471204188481676,0,0,no,1,cuomo,Andrew Cuomo,Bensonhurst
47015,0,25,1,1,0,0,1,0,2,0,0,28,58,0.4827586206896552,0.43103448275862066,0.017241379310344827,0,0.017241379310344827,0,0.017241379310344827,0,0,0,0,0.034482758620689655,no,1,mamdani,Zohran Mamdani,Bath Beach
47016,1,38,3,1,0,0,0,1,0,0,0,27,71,0.38028169014084506,0.5352112676056338,0.042253521,0.014084507042253521,0,0,0.014084507042253521,0,0,0,0.014084507042253521,0,no,1,cuomo,Andrew Cuomo,Bath Beach
47017,1,4,0,0,0,0,0,0,0,0,0,11,16,0.6875,0.25,0,0.0625,0,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Bensonhurst
47018,1,11,4,1,0,0,1,0,0,0,1,14,33,0.42424242424242425,0.3333333333333333,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Bath Beach
47019,3,29,2,2,0,0,1,0,0,0,0,49,86,0.5697674418604651,0.3372093023255814,0.023255813953488372,0.034883721,0.011627906976744186,0,0.023255813953488372,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Mapleton-Midwood (West)
47020,5,59,8,0,1,0,1,0,0,1,1,113,189,0.5978835978835979,0.31216931216931215,0.042328042328042326,0.026455026455026454,0.005291005,0.005291005,0,0.005291005,0,0.005291005,0,0,no,1,mamdani,Zohran Mamdani,Bensonhurst
47021,1,36,14,1,0,0,3,0,0,0,1,63,119,0.5294117647058824,0.3025210084033613,0.11764705882352941,0.008403361,0.025210084033613446,0.008403361,0.008403361,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Gravesend (West)
47022,1,30,2,1,0,0,2,0,0,1,0,67,104,0.6442307692307693,0.28846153846153844,0.019230769230769232,0.009615385,0.019230769230769232,0,0.009615385,0,0,0.009615385,0,0,no,1,mamdani,Zohran Mamdani,Bensonhurst
47023,2,62,7,0,0,0,4,0,0,1,0,104,180,0.5777777777777777,0.34444444444444444,0.038888889,0.011111111111111112,0.022222222222222223,0,0,0,0,0.005555556,0,0,no,1,mamdani,Zohran Mamdani,Bensonhurst
47024,1,28,7,0,0,0,0,2,0,0,1,62,101,0.6138613861386139,0.27722772277227725,0.069306931,0.00990099,0,0.00990099,0,0,0,0,0.019801980198019802,0,no,1,mamdani,Zohran Mamdani,Bensonhurst
47025,3,57,4,3,0,0,4,0,0,1,0,71,143,0.4965034965034965,0.3986013986013986,0.027972027972027972,0.020979021,0.027972027972027972,0,0.020979021,0,0,0.006993007,0,0,no,1,mamdani,Zohran Mamdani,Bensonhurst
47026,4,94,7,1,1,0,4,1,0,2,1,52,167,0.31137724550898205,0.562874251,0.041916167664670656,0.023952095808383235,0.023952095808383235,0.005988024,0.005988024,0.005988024,0,0.011976047904191617,0.005988024,0,no,1,cuomo,Andrew Cuomo,Bensonhurst
47027,0,85,4,2,1,1,2,0,0,2,1,61,159,0.3836477987421384,0.5345911949685535,0.025157232704402517,0,0.012578616352201259,0.006289308,0.012578616352201259,0.006289308,0.006289308,0.012578616352201259,0,0,no,1,cuomo,Andrew Cuomo,Gravesend (West)
47028,0,36,1,0,0,0,1,0,0,0,0,27,65,0.4153846153846154,0.5538461538461539,0.015384615384615385,0,0.015384615384615385,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Gravesend (West)
47029,3,37,3,1,0,0,0,0,0,4,0,44,92,0.4782608695652174,0.40217391304347827,0.032608696,0.032608696,0,0,0.010869565217391304,0,0,0.043478260869565216,0,0,no,1,mamdani,Zohran Mamdani,Gravesend (West)
47030,0,25,1,2,0,0,0,0,0,0,0,37,65,0.5692307692307692,0.38461538461538464,0.015384615384615385,0,0,0,0.030769231,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Bath Beach
47031,0,13,0,0,0,0,1,0,0,0,0,19,33,0.5757575757575758,0.3939393939393939,0,0,0.030303030303030304,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Gravesend (West)
47032,3,18,6,0,2,1,2,0,0,0,0,42,74,0.5675675675675675,0.24324324324324326,0.081081081,0.040540541,0.027027027,0,0,0.027027027,0.013513513513513514,0,0,0,no,1,mamdani,Zohran Mamdani,Bath Beach
47033,4,83,3,5,1,0,6,0,0,2,1,61,166,0.3674698795180723,0.5,0.018072289156626505,0.024096385542168676,0.036144578,0.006024096,0.030120481927710843,0.006024096,0,0.012048192771084338,0,0,no,1,cuomo,Andrew Cuomo,Bensonhurst
47034,5,83,12,2,1,0,6,0,1,2,0,84,196,0.42857142857142855,0.42346938775510207,0.061224489795918366,0.025510204081632654,0.030612244897959183,0,0.010204082,0.005102041,0,0.010204082,0,0.005102041,no,1,mamdani,Zohran Mamdani,Gravesend (West)
47035,1,61,3,2,0,0,6,0,0,0,1,63,137,0.45985401459854014,0.44525547445255476,0.021897810218978103,0.00729927,0.043795620437956206,0.00729927,0.014598540145985401,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Gravesend (West)
47036,0,49,6,1,0,0,5,0,0,0,0,43,104,0.41346153846153844,0.47115384615384615,0.057692307692307696,0,0.048076923,0,0.009615385,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Gravesend (West)
47037,1,48,6,1,0,0,3,0,0,3,0,55,117,0.4700854700854701,0.41025641025641024,0.051282051,0.008547009,0.025641026,0,0.008547009,0,0,0.025641026,0,0,no,1,mamdani,Zohran Mamdani,Gravesend (West)
47038,0,60,7,0,0,0,1,0,0,0,0,58,126,0.4603174603174603,0.47619047619047616,0.055555556,0,0.007936508,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Gravesend (West)
47039,0,75,2,2,0,0,2,0,0,0,2,47,130,0.36153846153846153,0.5769230769230769,0.015384615384615385,0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Gravesend (West)
47040,0,25,1,2,0,0,1,0,0,0,0,22,51,0.43137254901960786,0.49019607843137253,0.019607843,0,0.019607843,0,0.039215686,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Gravesend (South)
47041,0,24,1,0,0,0,0,0,0,0,0,26,51,0.5098039215686274,0.47058823529411764,0.019607843,0,0,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Gravesend (South)
47042,6,67,4,1,1,0,1,0,0,0,0,51,131,0.3893129770992366,0.5114503816793893,0.030534351145038167,0.045801527,0.007633588,0,0.007633588,0.007633588,0,0,0,0,no,1,cuomo,Andrew Cuomo,Gravesend (South)
47043,1,117,5,0,0,1,3,0,0,1,1,66,195,0.3384615384615385,0.6,0.025641026,0.005128205,0.015384615384615385,0.005128205,0,0,0.005128205,0.005128205,0,0,no,1,cuomo,Andrew Cuomo,Gravesend (West)
47044,3,141,8,0,0,0,7,0,0,0,2,56,217,0.25806451612903225,0.6497695852534562,0.036866359,0.013824884792626729,0.032258065,0.00921659,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Gravesend (West)
47045,3,105,7,0,1,1,5,0,0,1,1,72,196,0.3673469387755102,0.5357142857142857,0.035714286,0.015306122448979591,0.025510204081632654,0.005102041,0,0.005102041,0.005102041,0.005102041,0,0,no,1,cuomo,Andrew Cuomo,Gravesend (West)
47046,3,68,8,0,0,0,3,0,0,2,1,52,137,0.3795620437956204,0.49635036496350365,0.058394160583941604,0.021897810218978103,0.021897810218978103,0.00729927,0,0,0,0.014598540145985401,0,0,no,1,cuomo,Andrew Cuomo,Gravesend (West)
47047,4,58,10,1,1,0,1,0,0,1,0,95,171,0.5555555555555556,0.3391812865497076,0.058479532,0.023391812865497075,0.005847953,0,0.005847953,0.005847953,0,0.005847953,0,0,no,1,mamdani,Zohran Mamdani,Gravesend (West)
47048,1,14,0,0,0,0,0,1,0,0,0,33,49,0.673469388,0.2857142857142857,0,0.020408163,0,0,0,0,0,0,0.020408163,0,no,1,mamdani,Zohran Mamdani,Gravesend (West)
47049,2,85,6,1,0,0,3,0,1,1,1,78,178,0.43820224719101125,0.47752808988764045,0.033707865168539325,0.011235955056179775,0.016853932584269662,0.005617978,0.005617978,0,0,0.005617978,0,0.005617978,no,1,cuomo,Andrew Cuomo,Gravesend (West)
47050,4,83,11,1,0,0,1,0,0,3,1,59,163,0.3619631901840491,0.509202454,0.067484663,0.024539877300613498,0.006134969,0.006134969,0.006134969,0,0,0.018404907975460124,0,0,no,1,cuomo,Andrew Cuomo,Gravesend (West)
47051,2,13,0,1,0,0,0,0,0,0,0,9,25,0.36,0.52,0,0.08,0,0,0.04,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Gravesend (West)
47052,2,31,6,0,0,0,1,1,0,0,1,30,72,0.4166666666666667,0.4305555555555556,0.083333333,0.027777777777777776,0.013888888888888888,0.013888888888888888,0,0,0,0,0.013888888888888888,0,no,1,cuomo,Andrew Cuomo,Bensonhurst
47053,0,32,7,0,0,1,1,0,0,0,1,50,92,0.5434782608695652,0.34782608695652173,0.076086957,0,0.010869565217391304,0.010869565217391304,0,0,0.010869565217391304,0,0,0,no,1,mamdani,Zohran Mamdani,Bensonhurst
47054,1,42,3,0,1,0,4,0,1,3,0,38,93,0.40860215053763443,0.45161290322580644,0.032258065,0.010752688172043012,0.043010752688172046,0,0,0.010752688172043012,0,0.032258065,0,0.010752688172043012,no,1,cuomo,Andrew Cuomo,Gravesend (West)
47055,0,8,0,0,0,0,0,0,0,0,0,3,11,0.2727272727272727,0.7272727272727273,0,0,0,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Gravesend (West)
47056,2,6,0,0,0,0,0,0,0,0,0,5,13,0.38461538461538464,0.46153846153846156,0,0.15384615384615385,0,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Mapleton-Midwood (West)
48001,0,35,4,0,0,0,5,0,0,0,1,16,61,0.26229508196721313,0.5737704918032787,0.06557377,0,0.081967213,0.016393443,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Borough Park
48002,8,140,4,0,1,0,2,0,1,1,2,19,178,0.10674157303370786,0.7865168539325843,0.02247191,0.04494382,0.011235955056179775,0.011235955056179775,0,0.005617978,0,0.005617978,0,0.005617978,no,1,cuomo,Andrew Cuomo,Borough Park
48003,3,176,2,0,1,0,3,0,1,4,1,13,204,0.06372549,0.8627450980392157,0.009803922,0.014705882352941176,0.014705882352941176,0.004901961,0,0.004901961,0,0.019607843,0,0.004901961,no,1,cuomo,Andrew Cuomo,Borough Park
48004,4,232,5,0,0,0,10,0,1,10,6,18,286,0.062937063,0.8111888111888111,0.017482517482517484,0.013986013986013986,0.034965035,0.020979021,0,0,0,0.034965035,0,0.003496503,no,1,cuomo,Andrew Cuomo,Borough Park
48005,8,154,2,0,0,0,3,0,0,7,0,45,219,0.2054794520547945,0.7031963470319634,0.00913242,0.03652968,0.01369863,0,0,0,0,0.03196347,0,0,no,1,cuomo,Andrew Cuomo,Borough Park
48006,13,263,7,0,0,1,4,0,2,4,5,35,334,0.10479041916167664,0.7874251497005988,0.020958083832335328,0.038922155688622756,0.011976047904191617,0.014970059880239521,0,0,0.002994012,0.011976047904191617,0,0.005988024,no,1,cuomo,Andrew Cuomo,Borough Park
48007,5,339,4,0,0,1,5,0,3,3,5,2,367,0.005449591,0.9237057220708447,0.010899182561307902,0.013623978201634877,0.013623978201634877,0.013623978201634877,0,0,0.002724796,0.008174387,0,0.008174387,no,1,cuomo,Andrew Cuomo,Borough Park
48008,6,324,6,1,1,0,4,0,2,0,2,25,371,0.067385445,0.8733153638814016,0.016172506738544475,0.016172506738544475,0.010781671,0.005390836,0.002695418,0.002695418,0,0,0,0.005390836,no,1,cuomo,Andrew Cuomo,Borough Park
48009,1,176,0,0,0,0,3,0,2,1,2,12,197,0.060913706,0.8934010152284264,0,0.005076142,0.015228426395939087,0.010152284,0,0,0,0.005076142,0,0.010152284,no,1,cuomo,Andrew Cuomo,Borough Park
48010,5,270,2,0,0,0,5,0,2,8,3,44,339,0.12979351032448377,0.7964601769911505,0.005899705,0.014749262536873156,0.014749262536873156,0.008849558,0,0,0,0.02359882,0,0.005899705,no,1,cuomo,Andrew Cuomo,Borough Park
48011,5,149,0,0,0,0,0,0,1,1,4,2,162,0.012345679012345678,0.9197530864197531,0,0.030864197530864196,0,0.024691358024691357,0,0,0,0.00617284,0,0.00617284,no,1,cuomo,Andrew Cuomo,Borough Park
48012,5,181,1,0,0,0,4,0,0,3,3,0,197,0,0.9187817258883249,0.005076142,0.025380710659898477,0.020304569,0.015228426395939087,0,0,0,0.015228426395939087,0,0,no,1,cuomo,Andrew Cuomo,Borough Park
48013,4,282,5,0,0,0,3,0,1,10,3,33,341,0.096774194,0.8269794721407625,0.014662757,0.011730205278592375,0.008797654,0.008797654,0,0,0,0.029325513,0,0.002932551,no,1,cuomo,Andrew Cuomo,Borough Park
48014,2,80,3,0,0,0,0,0,2,1,1,68,157,0.43312101910828027,0.5095541401273885,0.01910828,0.012738853503184714,0,0.006369427,0,0,0,0.006369427,0,0.012738853503184714,no,1,cuomo,Andrew Cuomo,Kensington
48015,4,195,17,1,0,0,6,3,0,2,2,83,313,0.26517571884984026,0.6230031948881789,0.054313099041533544,0.012779552715654952,0.019169329073482427,0.006389776,0.003194888,0,0,0.006389776,0.009584665,0,no,1,cuomo,Andrew Cuomo,Flatbush (West)-Ditmas Park-Parkville
48016,7,213,7,0,0,0,3,0,2,5,4,78,319,0.2445141065830721,0.6677115987460815,0.021943574,0.021943574,0.009404389,0.012539184952978056,0,0,0,0.015673981,0,0.006269592,no,1,cuomo,Andrew Cuomo,Flatbush (West)-Ditmas Park-Parkville
48017,1,2,0,0,0,0,0,0,0,0,0,8,11,0.7272727272727273,0.18181818181818182,0,0.090909091,0,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Midwood
48018,3,103,1,0,0,0,2,0,0,1,2,46,158,0.2911392405063291,0.6518987341772152,0.006329114,0.018987342,0.012658227848101266,0.012658227848101266,0,0,0,0.006329114,0,0,no,1,cuomo,Andrew Cuomo,Borough Park
48019,7,124,15,0,2,0,5,1,0,1,0,124,279,0.4444444444444444,0.4444444444444444,0.053763440860215055,0.025089605734767026,0.017921146953405017,0,0,0.007168459,0,0.003584229,0.003584229,0,yes,2,mamdani,Zohran Mamdani,Mapleton-Midwood (West)
48020,2,108,15,0,2,1,3,0,1,1,0,106,239,0.4435146443514644,0.45188284518828453,0.062761506,0.008368201,0.012552301255230125,0,0,0.008368201,0.0041841,0.0041841,0,0.0041841,no,1,cuomo,Andrew Cuomo,Midwood
